AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
1.399997711,13.70839119,10.42596382,41.36988522,0.0,-0.6717,44.70588303,15,101,909.0,7.739999771,11,-0.083,30.67238617,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
2.400001526,15.3792057,10.52705039,41.00871883,1.670814514,-0.6838,43.13725662,15,102,845.5,7.739999771,11,-0.0719,30.67238617,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
2.400001526,14.53994465,10.60730827,40.49387261,-0.839261055,-0.5122,45.88235474,15,102,835.5,7.110000134,11,-0.1318,30.10719681,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
3.700000763,14.53994465,10.68441879,39.98724278,0.0,-0.8155,45.09804153,15,102,838.5,6.96999979,11,-0.3065,29.66514587,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
3.599998474,14.53994465,10.75856352,39.48904612,0.0,-0.7819,45.49019623,16,102,837.5,6.880000114,11,-0.15,29.43654823,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
3.5,13.70839119,10.81422064,38.89382031,-0.831553459,-1.0424,80.39215851,16,101,837.5,6.130000114,11,0.0025,29.10834503,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
4.0,12.07476616,10.83756408,38.18940011,-1.633625031,-1.2019,84.70588684,16,101,808.0,8.489999771,11,-0.103,29.0828228,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
4.0,12.88603878,10.87480907,37.55848443,0.811272621,-1.0939,66.27451324,16,101,811.0,8.93999958,11,-0.1408,28.95901108,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
3.299999237,12.88603878,10.91072389,36.94783584,0.0,-1.1965,47.05882263,16,101,1070.0,8.550000191,11,-0.1543,28.73814964,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
2.200000763,13.70839119,10.95980577,36.42536783,0.822352409,-1.1403,62.74509811,16,102,823.5,7.300000191,11,-0.217,28.38565063,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
3.299999237,13.70839119,11.00719518,35.91658011,0.0,-1.338,98.8235321,16,101,914.0,12.18999958,11,-0.1815,28.39507294,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
0.700000763,13.70839119,11.05297816,35.42099754,0.0,-1.4933,87.05882263,16,102,1143.5,15.30000019,11,-0.0434,28.38926888,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-2.200000763,15.3792057,11.12508195,35.13257907,1.670814514,-1.4882,87.05882263,16,105,1397.5,19.11000061,11,0.0232,28.39679146,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-3.299999237,15.3792057,11.38140205,33.27475061,0.0,-1.6171,74.90196228,16,110,1637.5,23.46999931,13,0.0915,28.4260807,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-3.799999237,15.3792057,11.54772215,32.9111153,0.0,-1.7909,69.01960754,16,120,1833.0,25.57999992,16,0.1615,28.42181969,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-3.899997711,15.3792057,11.71404225,32.49121752,0.0,-1.6368,68.62744904,17,116,1720.0,18.52000046,17,0.2245,28.14938927,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-3.400001526,17.07629776,11.90864722,32.26434268,1.697092056,-1.5677,33.33333206,17,103,827.0,9.800000191,14,0.4428,27.24621201,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-3.0,28.4177742,12.2922768,36.01618134,11.34147644,-1.4777,78.4313736,17,102,1261.5,14.55000019,12,0.2827,26.85675049,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-2.299999237,30.18691635,12.70539207,40.46490653,1.769142151,-1.3539,65.88235474,17,102,1307.5,15.98999977,12,0.2084,26.54420853,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-3.799999237,31.07281685,13.13327236,45.09217164,0.885900497,-1.4784,62.35294342,17,102,1369.0,15.72000027,12,0.0391,26.21231461,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-1.300003052,31.95950508,13.56530773,50.05617367,0.886688232,-1.4171,36.47058868,17,101,1382.5,17.23999977,11,0.061,25.94716644,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
0.0,32.8469162,14.01213328,55.19399725,0.887411118,-1.4074,0.0,17,101,1319.5,15.18999958,11,0.0405,25.64869308,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
0.0,5.399999619,10.6475638,65.51199186,0.0,-0.2001,38.82352829,48,102,783.0,5.519999981,16,-0.0411,17.30838203,UnevenCondition,HighCongestionCondition,EvenPaceStyle
-0.099998474,5.399999619,10.22020317,59.11124939,0.0,-0.2161,39.2156868,48,102,785.0,5.360000134,16,-0.0446,17.30838203,UnevenCondition,HighCongestionCondition,EvenPaceStyle
0.0,5.399999619,9.808101851,52.9581639,0.0,-0.198,38.4313736,48,102,785.5,5.550000191,16,-0.0387,17.30838203,UnevenCondition,HighCongestionCondition,EvenPaceStyle
0.0,5.399999619,9.426469014,47.6380166,0.0,-0.1615,39.2156868,48,102,783.5,5.46999979,16,-0.0233,17.30838203,UnevenCondition,HighCongestionCondition,EvenPaceStyle
0.0,5.399999619,9.06004202,42.57976372,0.0,-0.2012,39.60784531,48,102,785.0,5.550000191,16,-0.0308,17.30838203,UnevenCondition,HighCongestionCondition,EvenPaceStyle
0.0,5.399999619,8.723959758,38.30203453,0.0,-0.2543,36.07843018,48,102,786.5,5.46999979,16,-0.0453,17.30838203,UnevenCondition,HighCongestionCondition,EvenPaceStyle
0.0,5.399999619,8.387877497,33.79443957,0.0,-0.3152,38.4313736,48,102,794.5,5.409999847,16,-0.0174,17.30838203,UnevenCondition,HighCongestionCondition,EvenPaceStyle
0.0,5.399999619,8.066929291,29.5619158,0.0,-0.4218,38.4313736,48,102,732.0,5.380000114,16,0.0297,17.30838203,UnevenCondition,HighCongestionCondition,EvenPaceStyle
0.0,5.399999619,7.761085708,25.60616225,0.0,-0.4126,52.94117737,48,102,776.5,6.269999981,16,0.0329,17.35939407,UnevenCondition,HighCongestionCondition,EvenPaceStyle
0.0,5.474486351,7.47159805,21.92214618,0.074486732,-0.4055,33.72549057,48,102,810.5,5.489999771,16,0.0235,17.41705132,UnevenCondition,HighCongestionCondition,EvenPaceStyle
0.599998474,5.474486351,7.182110392,18.06758344,0.0,-0.359,38.03921509,48,102,774.5,5.409999847,16,0.0278,17.47157669,UnevenCondition,HighCongestionCondition,EvenPaceStyle
