AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
3.5,97.19999695,106.8051699,8.167861887,97.19999695,1.7298,0.0,79.0,120.0,2186.5,29.19000053,41.0,-1.9837,10.7998085,SmoothCondition,LowCongestionCondition,EvenPaceStyle
4.400001526,93.59999847,106.681032,10.57875029,-3.599998474,1.7376,0.0,79.0,117.0,1944.5,25.02000046,40.0,-2.1697,10.78909302,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.900001526,78.29999542,106.2620664,24.2392334,-15.30000305,1.883,0.0,79.0,113.0,1742.0,22.07999992,39.0,-2.2651,10.77747822,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.800003052,71.09999847,105.7034457,45.47857899,-7.199996948,1.946,0.0,79.0,111.0,1638.0,20.44000053,39.0,-2.27,10.76450825,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.400001526,69.29999542,105.1293077,68.223509,-1.800003052,1.8756,0.0,79.0,110.0,1604.0,17.11000061,37.0,-2.2137,10.74323273,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.099998474,68.40000153,104.4931009,91.47854009,-0.899993896,1.896,21.96078491,79.0,107.0,1565.0,19.40999985,37.0,-2.1476,10.73023891,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.0,68.40000153,103.8413769,113.8498237,0.0,1.9965,0.0,79.0,109.0,1548.0,19.40999985,36.0,-2.1691,10.73023891,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.299995422,67.5,103.1741355,136.4693034,-0.900001526,2.0726,0.0,79.0,108.0,1469.0,18.54999924,35.0,-2.1801,10.71571922,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.599998474,62.09999847,102.4137907,165.3183858,-5.400001526,2.1219,0.0,79.0,108.0,1377.0,17.65999985,35.0,-2.396,10.70178032,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.099998474,59.39999771,101.5913769,196.7042929,-2.700000763,2.2948,15.29411793,79.0,106.0,857.5,16.29999924,35.0,-2.5515,10.7462368,SmoothCondition,LowCongestionCondition,AggressiveStyle
