AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
0.599998474,34.20000076,42.29999886,39.45660465,-5.399997711,1.5213,33.33333206,79.0,101.0,1377.5,5.159999847,30.0,-1.46,12.90490055,UnevenCondition,LowCongestionCondition,EvenPaceStyle
1.599998474,34.20000076,42.19499887,40.50251098,0.0,1.4563,46.66666794,79.0,105.0,1357.5,15.85999966,29.0,-1.4576,12.92246246,UnevenCondition,LowCongestionCondition,EvenPaceStyle
1.600002289,33.29999924,42.04499887,41.82047697,-0.900001526,1.4491,67.05882263,79.0,107.0,1448.5,14.13000011,29.0,-1.399,13.00689697,UnevenCondition,LowCongestionCondition,EvenPaceStyle
1.5,35.09999847,41.89499887,42.54352794,1.799999237,1.4668,56.47058868,79.0,106.0,1547.0,14.22000027,29.0,-1.3092,13.12297726,UnevenCondition,LowCongestionCondition,EvenPaceStyle
0.5,36.89999771,41.75999883,42.78446868,1.799999237,1.5936,39.60784531,79.0,105.0,1547.0,14.18999958,29.0,-1.2528,13.25374508,UnevenCondition,LowCongestionCondition,EvenPaceStyle
1.200000763,38.70000076,41.66999887,42.84212953,1.800003052,1.6623,17.64705849,79.0,108.0,1572.5,18.65999985,29.0,-1.2459,13.25218201,UnevenCondition,LowCongestionCondition,EvenPaceStyle
0.0,38.70000076,41.56499888,42.79247668,0.0,1.6381,19.2156868,79.0,108.0,1546.5,14.38000011,29.0,-1.1969,13.23311806,UnevenCondition,LowCongestionCondition,EvenPaceStyle
-0.200000763,38.70000076,41.47499892,42.81444264,0.0,1.645,0.0,79.0,106.0,1548.0,18.96999931,29.0,-1.214,13.23396206,UnevenCondition,LowCongestionCondition,EvenPaceStyle
0.0,38.70000076,41.41499894,42.92976449,0.0,1.6949,0.0,79.0,108.0,1524.0,18.65999985,29.0,-1.1622,13.23342896,UnevenCondition,LowCongestionCondition,EvenPaceStyle
-0.099998474,38.70000076,41.369999,43.05263721,0.0,1.675,0.0,79.0,108.0,1475.0,18.04999924,29.0,-1.1525,13.2326088,UnevenCondition,LowCongestionCondition,EvenPaceStyle
-1.200000763,36.0,41.30999902,43.484637,-2.700000763,1.8752,0.0,79.0,108.0,1426.0,17.32999992,29.0,-1.1309,13.23584557,UnevenCondition,LowCongestionCondition,EvenPaceStyle
-1.400001526,35.09999847,41.23499902,44.08298454,-0.900001526,1.7786,0.0,79.0,107.0,1357.5,16.48999977,29.0,-1.1538,13.28419113,UnevenCondition,LowCongestionCondition,EvenPaceStyle
-1.600002289,33.29999924,41.144999,45.03301853,-1.799999237,1.6882,16.07843208,79.0,106.0,754.5,6.380000114,29.0,-1.2613,13.22491837,UnevenCondition,LowCongestionCondition,EvenPaceStyle
-1.599998474,29.69999886,40.99499896,47.12895092,-3.600000381,1.6755,27.05882454,79.0,103.0,752.5,4.659999847,30.0,-1.4267,13.14878368,UnevenCondition,LowCongestionCondition,EvenPaceStyle
-2.200000763,27.0,40.829999,50.1367045,-2.699998856,1.7507,27.45098114,79.0,103.0,754.5,4.159999847,30.0,-1.5317,13.07690239,UnevenCondition,LowCongestionCondition,EvenPaceStyle
-1.700000763,23.39999962,40.619999,54.84568735,-3.600000381,1.7085,29.41176605,79.0,103.0,746.0,4.130000114,30.0,-1.5518,13.03346634,UnevenCondition,LowCongestionCondition,EvenPaceStyle
-1.599998474,19.79999924,40.34999898,61.75677208,-3.600000381,1.5881,29.01960754,79.0,103.0,802.0,5.440000057,30.0,-1.4353,13.02099323,UnevenCondition,LowCongestionCondition,EvenPaceStyle
