AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
0.20001221,4.503600121,2.897315918,12.78387792,0.675540448,7.0793,54.50980377,40,100,1339,9.729999542,19,17.1782,44.98329163,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,8.106479645,3.032423912,13.08295753,3.602879524,7.0793,43.92156982,40,105,1764,15.05000019,21,17.1859,45.33686066,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.10003662,11.70935917,3.227579898,14.16445683,3.602879525,7.1573,27.05882454,40,108,1852,16.20000076,24,17.1667,45.31012726,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,13.51079941,3.452759888,15.72860886,1.80144024,7.0676,43.92156982,40,103,1078,16.55999947,23,17.2206,45.03737259,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,16.21295929,3.722975877,18.21200102,2.70215988,7.0247,80.39215851,40,105,1350,11.80000019,21,17.2514,43.85188675,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,17.33885956,4.011956869,21.03439319,1.12590027,7.0559,33.33333206,40,105,1418,14.97000027,21,17.263,42.80954361,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.09997559,17.11367989,4.297184867,23.58825841,-0.22517967,7.052,28.62745094,40,101,1411,10.81000042,23,17.2283,40.84712601,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.09997559,17.33885956,4.58616586,26.07315468,0.22517967,7.0558,12.15686321,40,100,1333,10.35000038,20,17.2321,39.04453659,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.19995118,18.23958015,4.890158863,28.78227501,0.90072059,7.0169,23.52941132,41,100,1333,9.289999962,20,17.2553,37.34254456,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.20001221,16.88849831,5.171633834,30.73639037,-1.35108184,6.9935,8.235294342,41,100,1207,11.47000027,20,17.2553,36.57406998,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,13.73598003,5.400566835,31.47296004,-3.15251828,7.157,24.31372643,41,100,1081,6.679999828,20,17.1974,35.00256729,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.10003662,9.007200241,5.550686839,31.17617226,-4.728779789,7.1063,29.01960754,41,100,922,6.659999847,18,17.1241,34.40745544,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,6.980579853,5.633252838,30.99340138,-2.026620388,7.0595,52.15686417,41,100,900,5.699999809,19,17.1588,34.31491852,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.09997559,8.556839943,5.734583841,30.95898143,1.57626009,7.0322,48.62745285,41,102,1088,12.43000031,20,17.1395,34.71615982,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,10.80864048,5.869691847,31.22093409,2.251800537,6.9231,34.11764908,41,103,1498,12.80000019,22,17.2051,34.88631821,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.09997559,12.83525944,6.061094837,31.65997092,2.02661896,6.8373,26.27450943,41,104,1752,14.18000031,21,17.1742,34.98568344,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.09997559,13.73598003,6.267509837,32.23900812,0.90072059,6.7516,21.17647171,41,105,1929,15.02000046,22,17.2051,35.06212997,SmoothCondition,LowCongestionCondition,EvenPaceStyle
