AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
0.59997558,3.828059673,8.147762758,25.31604513,-1.576260567,7.1411,46.27450943,42,99,899,6.199999809,19,16.9427,35.63587952,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.60003662,5.629499912,8.234081757,24.41171598,1.801440239,6.9776,56.47058868,42,101,1066,10.96000004,19,17.0199,36.04875183,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.70001221,8.106479645,8.34667175,23.59612242,2.476979733,7.1102,34.50980377,42,102,1629,10.93000031,22,17.074,36.11769485,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.69995118,9.232379913,8.46676775,22.91775022,1.125900268,7.1609,27.84313774,42,103,1629,12.85000038,22,17.0855,36.16093826,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.5,11.70935917,8.643158735,22.15095757,2.476979257,7.2194,4.705882549,42,104,1849,14.81999969,22,17.0393,36.18777847,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.59997559,13.73598003,8.853326735,21.58786291,2.02662086,7.2545,56.47058868,42,102,967,9.43999958,22,17.0508,35.79736328,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.5,15.31223869,9.086012713,21.28591838,1.57625866,7.3247,38.03921509,43,100,1121,8.06000042,20,17.0586,35.18285751,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.40002441,16.43813896,9.326204697,21.29875232,1.12590027,7.3013,38.4313736,43,100,1250,9.199999809,20,17.0586,34.61700439,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.29998779,17.33885956,9.615185689,20.8278022,0.9007206,7.2077,48.62745285,43,102,1250,13.10999966,20,17.1048,34.4126091,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,19.14029884,9.907919671,21.18308801,1.80143928,7.1181,45.88235474,43,107,1363,14.89999962,21,17.1473,34.229702,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,20.49137878,10.20440665,22.11211113,1.35107994,7.0986,25.09803963,43,103,1509,11.59000015,22,17.1357,33.75385666,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.09997559,20.71656036,10.51965865,22.68723821,0.22518158,7.3443,0.0,43,101,1503,10.89000034,20,17.128,33.19510269,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.2000122,18.6899395,10.82740465,21.92613215,-2.02662086,7.4417,0.0,43,101,1351,12.11999989,21,17.1009,32.90083694,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.40002441,14.63669968,11.05258464,20.52527071,-4.05323982,7.4222,25.09803963,43,100,1044,9.050000191,20,17.0507,32.57619858,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.40002441,13.73598003,11.16142164,20.38445413,-0.90071965,7.4027,77.64705658,43,101,951,10.06999969,17,17.0661,32.44311523,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.59997559,15.53741932,11.25149364,20.68284619,1.80143929,7.2467,72.94117737,43,105,1127,12.34000015,21,17.1046,32.35058975,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.70001221,19.36548042,11.38284864,21.78025958,3.8280611,7.0441,58.4313736,43,111,1350,15.43000031,21,17.1818,32.25397491,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.79998779,22.74317932,11.57425163,23.93015226,3.3776989,6.8921,48.23529434,44,117,1592,19.29000092,23,17.2203,32.201931,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.0,24.99497986,11.78441964,26.92690754,2.25180054,6.7557,40.7843132,44,122,1760,22.26000023,23,17.1662,32.15929794,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.89996338,27.02159882,12.03962363,30.79569145,2.02661896,6.6661,31.76470566,44,115,1908,18.67000008,23,17.1624,31.97676086,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.7000122,28.14749908,12.35487562,34.95874238,1.12590026,6.7051,29.80392265,44,113,1980,18.78000069,22,17.12,31.78227425,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.40002442,29.04821777,12.72266959,39.05481481,0.90071869,6.7246,25.49019623,44,111,2039,16.73999977,22,17.1508,31.49593163,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.2999878,29.27339935,13.11673458,42.68695662,0.22518158,6.7363,24.70588303,44,110,2080,17.68000031,21,17.1084,31.25893784,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.2999878,29.7237606,13.51455259,46.30662306,0.45036125,6.7948,21.96078491,45,110,2095,17.37999916,21,17.0466,30.99839592,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.20001221,29.49857903,13.88985258,49.77010267,-0.22518157,6.7714,22.35294151,45,109,2106,17.26000023,21,17.008,30.7443409,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,29.7237606,14.2576466,53.2232699,0.22518157,6.7675,23.52941132,45,109,2103,17.37999916,21,16.9849,30.50523567,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2000122,29.94893837,14.62168758,56.62035858,0.22517777,6.7051,20.0,45,110,2093,17.67000008,21,17.0042,30.28587532,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.09997558,29.7237606,15.0195056,59.02233536,-0.22517777,6.6583,14.90196133,45,109,2106,17.34000015,21,16.8651,30.06390953,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.09997558,29.27339935,15.42482959,60.58167461,-0.45036125,6.7908,0.0,45,108,2019,17.70000076,21,16.7764,29.88149261,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.09997558,27.02159882,15.80388257,60.60916172,-2.25180053,6.896,0.0,45,105,1876,19.36000061,21,16.7069,29.78616524,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.0,23.41871834,16.13039355,59.05270111,-3.60288048,6.8727,16.07843208,45,105,1671,16.48999977,21,16.7108,29.67400742,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.0,21.61728096,16.41562157,57.1890114,-1.80143738,6.8376,23.13725471,46,104,1531,11.90999985,20,16.838,29.44122124,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.29998779,21.61728096,16.64080159,56.4258429,0.0,6.6895,34.11764908,46,102,1507,10.78999996,18,16.95,29.18708611,SmoothCondition,LowCongestionCondition,EvenPaceStyle
