AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
3.7000122,26.12088013,49.23560561,292.1884543,-0.90071869,7.8424,9.411765099,80,113,1947,13.27999973,15,16.5173,9.751473427,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.5,24.54461861,48.48875861,295.0930365,-1.57626152,7.9125,1.176470637,80,108,1797,15.52000046,15,16.5404,9.775564194,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.7999878,23.86907959,47.73065263,297.4019652,-0.67553902,7.9943,0.0,80,109,1627,16.46999931,17,16.5674,9.795676231,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.0,19.81583786,46.8974867,301.6439161,-4.05324173,8.0488,0.0,80,109,1371,12.40999985,15,16.579,9.809306145,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.1999512,16.21295929,46.00051977,307.7135592,-3.60287857,8.0644,16.86274529,80,106,1016,10.57999992,14,16.5751,9.826365471,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.0,11.48418045,45.02473985,317.1506117,-4.72877884,8.076,16.86274529,80,104,954,6.28000021,13,16.6602,9.841488838,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.5,5.854679585,43.95888795,331.5918079,-5.629500865,7.9202,23.13725471,80,102,839,7.050000191,13,16.7451,9.870547295,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.5,4.053239822,42.85925903,345.8317398,-1.801439763,7.7101,30.19607925,80,102,826,7.940000057,13,16.8958,9.903621674,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0999756,3.602880001,41.75963003,358.6195557,-0.450359821,7.6245,21.56862831,80,102,938,6.570000172,14,16.9538,9.933501244,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.1000366,0.0,40.61871804,374.7744385,-3.602880001,7.4572,25.09803963,80,101,853,6.690000057,13,17.0117,9.933501244,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.2000122,0.0,39.5040771,389.7873359,0.0,7.4961,26.66666794,80,101,857,7.96999979,13,17.1315,9.933501244,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.2000122,0.0,38.4119542,403.5465929,0.0,7.5234,38.82352829,80,102,859,7.769999981,14,17.2048,9.933501244,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.4000244,0.0,37.32358419,415.0943884,0.0,7.6288,26.27450943,80,101,891,6.639999866,13,17.282,9.967336655,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.5,0.0,36.24647326,424.8906961,0.0,7.5859,31.76470566,80,101,811,6.760000229,14,17.3167,9.967336655,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.8000488,0.0,35.19188031,433.6450074,0.0,7.5937,25.88235283,80,101,797,5.889999866,13,17.2281,9.967336655,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.9000244,0.0,34.15605235,441.227537,0.0,7.5352,32.54901886,80,100,1113,10.32999992,14,17.2166,9.967336655,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.1000366,0.0,33.14649533,448.1361166,0.0,7.6248,32.54901886,80,104,784,6.690000057,14,17.0933,10.00609112,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.0999756,0.0,32.13318534,452.7538026,0.0,7.695,19.2156868,80,101,914,5.75,14,17.1088,10.05878258,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.0,0.0,31.13113437,455.9548576,0.0,7.6794,21.96078491,80,101,821,5.599999905,14,17.0664,10.05878258,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.0,0.0,30.12533043,456.8838407,0.0,7.5937,25.49019623,80,101,807,5.230000019,14,17.0471,10.05878258,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,29.12703249,456.2285032,0.0,7.5937,34.50980377,80,100,778,6.320000172,14,17.0857,10.05878258,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,28.12498151,453.3028089,0.0,7.4963,28.62745094,80,100,848,5.039999962,14,17.0895,10.05878258,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,27.13043653,448.8351636,0.0,7.3833,24.31372643,80,100,809,5.820000172,14,17.1165,10.05878258,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,26.15090353,443.3657433,0.0,7.2938,25.09803963,80,100,802,5.0,14,17.1783,10.05878258,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,25.1638646,435.4283767,0.0,7.1886,25.88235283,80,100,802,5.429999828,14,17.2594,10.05878258,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,24.19559067,426.8252002,0.0,7.0834,25.88235283,80,100,805,4.900000095,14,17.3057,10.05878258,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,23.2385757,417.1057573,0.0,7.1146,26.27450943,80,100,797,4.900000095,14,17.2941,10.05878258,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,22.32659672,408.6164083,0.0,7.1029,24.70588303,80,100,799,5.400000095,14,17.2787,10.05878258,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,21.42962972,399.4383439,0.0,7.0328,23.52941132,80,100,803,4.800000191,14,17.3173,10.05878258,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,20.54016871,389.1285603,0.0,6.9977,24.31372643,80,100,805,5.139999866,14,17.325,10.05878258,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,19.65070771,377.2096766,0.0,6.9315,24.70588303,80,100,809,5.050000191,15,17.352,10.05878258,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,18.7800117,364.9806412,0.0,6.9315,24.70588303,80,100,802,4.679999828,14,17.3327,10.05878258,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,17.9093157,351.2096841,0.0,6.9627,25.09803963,80,100,801,5.119999886,15,17.3096,10.05878258,SmoothCondition,LowCongestionCondition,EvenPaceStyle
