AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
-0.2999878,31.97555923,14.9069156,99.84412556,0.22517776,-0.8593,20.7843132,40,108,2249,19.70999908,17,0.5195,23.59758377,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.7000122,32.200737,15.44359455,100.8539335,0.22517777,-0.8086,19.2156868,40,108,2222,19.85000038,17,0.4726,23.52994537,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.0999756,30.39929962,15.95024955,100.341502,-1.80143738,-0.6015,14.90196133,40,104,2111,22.04999924,17,0.3359,23.54445648,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.2999878,30.17411804,16.45315151,99.20138934,-0.22518158,-0.4297,0.0,40,103,1923,20.39999962,17,0.2227,23.55471992,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.5,31.97555923,16.9860775,98.40814087,1.80144119,-0.2188,0.0,40,102,1701,17.67000008,17,0.1367,23.55172729,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.2000122,31.97555923,17.51900349,97.03724472,0.0,-0.0586,0.0,41,101,1463,15.0,16,0.0977,23.55327988,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,7.881299973,15.38729971,100.9130216,-2.251799587,1.07,37.25490189,79,100,829,5.360000134,18,-0.418,15.72241974,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.10003662,5.179140091,15.47361871,98.65862286,-2.702159882,1.05,32.15686417,79,100,860,6.150000095,19,-0.402,15.77898026,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.20001221,5.629499912,15.56744371,96.2339722,0.450359821,1.02,28.62745094,80,100,927,5.329999924,19,-0.375,15.82468224,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.29998779,6.079859734,15.66877471,93.64164793,0.450359822,1.0,31.37254906,80,100,858,5.190000057,19,-0.379,15.87302399,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2000122,5.179140091,15.75509371,91.33783225,-0.900719643,0.91,25.09803963,80,100,843,4.920000076,19,-0.406,15.98898125,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.09997558,4.953959465,15.8376597,89.10109487,-0.225180626,0.945,29.41176605,80,100,925,5.309999943,19,-0.379,16.11967468,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.40002441,0.0,15.8376597,89.10109487,-4.953959465,0.871,31.37254906,80,100,847,4.75,20,-0.363,16.17881012,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.60003662,0.0,15.8376597,89.10109487,0.0,0.785,34.90196228,80,100,779,5.090000153,20,-0.387,16.17881012,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.80004882,0.0,15.8376597,89.10109487,0.0,0.742,49.41176605,80,100,796,4.730000019,20,-0.352,16.17881012,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.90002441,0.0,15.8376597,89.10109487,0.0,0.707,34.11764908,80,100,830,5.460000038,20,-0.379,16.17881012,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.5,0.0,15.8376597,89.10109487,0.0,0.719,31.76470566,80,100,845,5.110000134,20,-0.371,16.17881012,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2000122,0.0,15.8376597,89.10109487,0.0,0.758,31.76470566,80,100,810,4.579999924,20,-0.387,16.17881012,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.10003662,0.0,15.8376597,89.10109487,0.0,0.641,32.15686417,80,100,807,4.510000229,20,-0.348,16.17881012,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.10003662,0.0,15.8376597,89.10109487,0.0,0.527,42.74509811,80,100,805,7.599999905,20,-0.27,16.17881012,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.10003662,0.0,15.8376597,89.10109487,0.0,0.41,35.68627548,80,101,884,5.170000076,21,-0.23,16.17881012,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,15.7288227,91.87215084,0.0,0.211,36.86274719,80,101,835,4.940000057,20,-0.25,16.20308876,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,15.5862087,95.17279833,0.0,0.18,22.35294151,80,100,908,6.099999905,20,-0.289,16.21822929,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,15.40981772,98.83441815,0.0,0.105,40.7843132,80,100,895,8.789999962,21,-0.25,16.24872589,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2999878,7.205760002,15.30098072,99.91567409,7.205760002,0.0625,23.52941132,80,102,1169,9.970000267,23,-0.227,16.27689934,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.39996338,6.755399704,15.13209574,101.0816981,-0.450360298,-0.0742,23.52941132,80,101,1167,12.23999977,23,-0.176,16.32406807,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.39996338,8.331659317,14.95570474,101.5913225,1.576259613,-0.109,39.60784531,81,109,1661,14.64999962,25,-0.176,16.36426735,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2999878,10.35828018,14.78306674,101.3567568,2.026620863,-0.187,28.23529434,81,114,1990,18.46999931,25,-0.168,16.41534996,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2999878,13.73598003,14.66672374,100.7648568,3.37769985,-0.289,75.29412079,81,109,1097,12.06999969,25,-0.0898,16.43907166,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.5,15.08705902,14.59916974,100.4240093,1.35107899,-0.355,55.68627548,81,114,1462,17.95999908,24,-0.043,16.47912025,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.59997559,20.04101944,14.63294672,100.7270851,4.95396042,-0.41,38.03921509,81,128,1775,23.86000061,26,0.0039,16.52403641,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.7999878,24.99497986,14.76054873,102.4062856,4.95396042,-0.465,26.27450943,81,137,1990,24.44000053,25,0.0,16.61079025,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.69995118,28.14749908,14.88815073,104.8705414,3.15251922,-0.453,19.2156868,81,131,2099,18.37999916,25,-0.0039,16.68673134,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.39996338,27.2467804,14.97446976,106.5780605,-0.90071868,-0.41,14.50980377,81,120,2144,16.12999916,24,0.0234,16.74300194,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.10003662,22.0676384,14.93693976,105.9492483,-5.179142,-0.297,8.235294342,81,114,2138,15.46000004,23,0.0352,16.79819107,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.09997558,29.49857903,14.98572875,107.2465633,7.43094063,-0.285,5.882352829,81,109,2072,14.81999969,23,-0.0352,16.83655357,SmoothCondition,LowCongestionCondition,AggressiveStyle
