AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
2.4000244,21.1669178,15.32368923,126.1013838,0.0,0.32,26.27450943,70,101,1668,10.52000046,29,0.0117,22.32377052,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.5,23.41871834,15.45860638,125.0562304,2.25180054,0.387,29.01960754,70,102,1812,10.40999985,30,-0.0313,22.08314133,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.1000366,24.76979828,15.87143635,122.3020621,1.35107994,0.434,30.19607925,70,109,1980,13.90999985,30,-0.141,21.98789215,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.1000366,27.02159882,16.24673633,122.0757472,2.25180054,0.539,20.7843132,70,110,2078,15.77000046,31,-0.172,21.90416908,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.5,29.49857903,16.66331931,122.5384184,2.47698021,0.664,0.0,70,107,1966,15.28999996,31,-0.234,21.78826523,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.2999878,27.69713783,17.07239627,121.3377881,-1.8014412,0.809,0.0,70,107,1741,20.37999916,32,-0.238,21.83080482,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.1999512,23.41871834,17.40641325,118.7282467,-4.27841949,0.984,0.0,70,106,1521,17.61000061,32,-0.363,21.85857773,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.1999512,23.41871834,17.74043022,115.8917886,0.0,1.27,10.1960783,70,104,890,15.56999969,31,-0.523,21.8872242,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.1999512,12.38489914,17.87553821,113.2877334,-11.0338192,1.27,24.31372643,70,100,868,5.989999771,28,-0.543,21.61449051,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.1999512,12.38489914,18.0106462,110.6465511,0.0,1.23,29.01960754,70,98,1382,4.989999771,25,-0.508,21.48926735,SmoothCondition,LowCongestionCondition,EvenPaceStyle
